        1000  1.000000000000000E-002           2   1.00000000000000     
   0.35500000D+01 -0.40565126D+01 -0.40565126D+01 -0.40565126D+01
   0.35600000D+01 -0.40451087D+01 -0.40451087D+01 -0.40451087D+01
   0.35700000D+01 -0.40337690D+01 -0.40337690D+01 -0.40337690D+01
   0.35800000D+01 -0.40224930D+01 -0.40224930D+01 -0.40224930D+01
   0.35900000D+01 -0.40112802D+01 -0.40112802D+01 -0.40112802D+01
   0.36000000D+01 -0.40001300D+01 -0.40001300D+01 -0.40001300D+01
   0.36100000D+01 -0.39890418D+01 -0.39890418D+01 -0.39890418D+01
   0.36200000D+01 -0.39780152D+01 -0.39780152D+01 -0.39780152D+01
   0.36300000D+01 -0.39670496D+01 -0.39670496D+01 -0.39670496D+01
   0.36400000D+01 -0.39561444D+01 -0.39561444D+01 -0.39561444D+01
   0.36500000D+01 -0.39452993D+01 -0.39452993D+01 -0.39452993D+01
   0.36600000D+01 -0.39345137D+01 -0.39345137D+01 -0.39345137D+01
   0.36700000D+01 -0.39237871D+01 -0.39237871D+01 -0.39237871D+01
   0.36800000D+01 -0.39131191D+01 -0.39131191D+01 -0.39131191D+01
   0.36900000D+01 -0.39025091D+01 -0.39025091D+01 -0.39025091D+01
   0.37000000D+01 -0.38919566D+01 -0.38919566D+01 -0.38919566D+01
   0.37100000D+01 -0.38814612D+01 -0.38814612D+01 -0.38814612D+01
   0.37200000D+01 -0.38710224D+01 -0.38710224D+01 -0.38710224D+01
   0.37300000D+01 -0.38606397D+01 -0.38606397D+01 -0.38606397D+01
   0.37400000D+01 -0.38503127D+01 -0.38503127D+01 -0.38503127D+01
   0.37500000D+01 -0.38400410D+01 -0.38400410D+01 -0.38400410D+01
   0.37600000D+01 -0.38298241D+01 -0.38298241D+01 -0.38298241D+01
   0.37700000D+01 -0.38196616D+01 -0.38196616D+01 -0.38196616D+01
   0.37800000D+01 -0.38095530D+01 -0.38095530D+01 -0.38095530D+01
   0.37900000D+01 -0.37994978D+01 -0.37994978D+01 -0.37994978D+01
   0.38000000D+01 -0.37894957D+01 -0.37894957D+01 -0.37894957D+01
   0.38100000D+01 -0.37795463D+01 -0.37795463D+01 -0.37795463D+01
   0.38200000D+01 -0.37696490D+01 -0.37696490D+01 -0.37696490D+01
   0.38300000D+01 -0.37598035D+01 -0.37598035D+01 -0.37598035D+01
   0.38400000D+01 -0.37500094D+01 -0.37500094D+01 -0.37500094D+01
   0.38500000D+01 -0.37402664D+01 -0.37402664D+01 -0.37402664D+01
   0.38600000D+01 -0.37305739D+01 -0.37305739D+01 -0.37305739D+01
   0.38700000D+01 -0.37209316D+01 -0.37209316D+01 -0.37209316D+01
   0.38800000D+01 -0.37113392D+01 -0.37113392D+01 -0.37113392D+01
   0.38900000D+01 -0.37017961D+01 -0.37017961D+01 -0.37017961D+01
   0.39000000D+01 -0.36923020D+01 -0.36923020D+01 -0.36923020D+01
   0.39100000D+01 -0.36828566D+01 -0.36828566D+01 -0.36828566D+01
   0.39200000D+01 -0.36734594D+01 -0.36734594D+01 -0.36734594D+01
   0.39300000D+01 -0.36641102D+01 -0.36641102D+01 -0.36641102D+01
   0.39400000D+01 -0.36548085D+01 -0.36548085D+01 -0.36548085D+01
   0.39500000D+01 -0.36455540D+01 -0.36455540D+01 -0.36455540D+01
   0.39600000D+01 -0.36363463D+01 -0.36363463D+01 -0.36363463D+01
   0.39700000D+01 -0.36271850D+01 -0.36271850D+01 -0.36271850D+01
   0.39800000D+01 -0.36180699D+01 -0.36180699D+01 -0.36180699D+01
   0.39900000D+01 -0.36090005D+01 -0.36090005D+01 -0.36090005D+01
   0.40000000D+01 -0.35999765D+01 -0.35999765D+01 -0.35999765D+01
   0.40100000D+01 -0.35909975D+01 -0.35909975D+01 -0.35909975D+01
   0.40200000D+01 -0.35820632D+01 -0.35820632D+01 -0.35820632D+01
   0.40300000D+01 -0.35731734D+01 -0.35731734D+01 -0.35731734D+01
   0.40400000D+01 -0.35643276D+01 -0.35643276D+01 -0.35643276D+01
   0.40500000D+01 -0.35555256D+01 -0.35555256D+01 -0.35555256D+01
   0.40600000D+01 -0.35467670D+01 -0.35467670D+01 -0.35467670D+01
   0.40700000D+01 -0.35380515D+01 -0.35380515D+01 -0.35380515D+01
   0.40800000D+01 -0.35293787D+01 -0.35293787D+01 -0.35293787D+01
   0.40900000D+01 -0.35207484D+01 -0.35207484D+01 -0.35207484D+01
   0.41000000D+01 -0.35121602D+01 -0.35121602D+01 -0.35121602D+01
   0.41100000D+01 -0.35036138D+01 -0.35036138D+01 -0.35036138D+01
   0.41200000D+01 -0.34951089D+01 -0.34951089D+01 -0.34951089D+01
   0.41300000D+01 -0.34866453D+01 -0.34866453D+01 -0.34866453D+01
   0.41400000D+01 -0.34782226D+01 -0.34782226D+01 -0.34782226D+01
   0.41500000D+01 -0.34698406D+01 -0.34698406D+01 -0.34698406D+01
   0.41600000D+01 -0.34614988D+01 -0.34614988D+01 -0.34614988D+01
   0.41700000D+01 -0.34531971D+01 -0.34531971D+01 -0.34531971D+01
   0.41800000D+01 -0.34449352D+01 -0.34449352D+01 -0.34449352D+01
   0.41900000D+01 -0.34367127D+01 -0.34367127D+01 -0.34367127D+01
   0.42000000D+01 -0.34285294D+01 -0.34285294D+01 -0.34285294D+01
   0.42100000D+01 -0.34203850D+01 -0.34203850D+01 -0.34203850D+01
   0.42200000D+01 -0.34122792D+01 -0.34122792D+01 -0.34122792D+01
   0.42300000D+01 -0.34042117D+01 -0.34042117D+01 -0.34042117D+01
   0.42400000D+01 -0.33961823D+01 -0.33961823D+01 -0.33961823D+01
   0.42500000D+01 -0.33881908D+01 -0.33881908D+01 -0.33881908D+01
   0.42600000D+01 -0.33802368D+01 -0.33802368D+01 -0.33802368D+01
   0.42700000D+01 -0.33723201D+01 -0.33723201D+01 -0.33723201D+01
   0.42800000D+01 -0.33644403D+01 -0.33644403D+01 -0.33644403D+01
   0.42900000D+01 -0.33565974D+01 -0.33565974D+01 -0.33565974D+01
   0.43000000D+01 -0.33487909D+01 -0.33487909D+01 -0.33487909D+01
   0.43100000D+01 -0.33410206D+01 -0.33410206D+01 -0.33410206D+01
   0.43200000D+01 -0.33332864D+01 -0.33332864D+01 -0.33332864D+01
   0.43300000D+01 -0.33255878D+01 -0.33255878D+01 -0.33255878D+01
   0.43400000D+01 -0.33179248D+01 -0.33179248D+01 -0.33179248D+01
   0.43500000D+01 -0.33102970D+01 -0.33102970D+01 -0.33102970D+01
   0.43600000D+01 -0.33027043D+01 -0.33027043D+01 -0.33027043D+01
   0.43700000D+01 -0.32951463D+01 -0.32951463D+01 -0.32951463D+01
   0.43800000D+01 -0.32876228D+01 -0.32876228D+01 -0.32876228D+01
   0.43900000D+01 -0.32801337D+01 -0.32801337D+01 -0.32801337D+01
   0.44000000D+01 -0.32726785D+01 -0.32726785D+01 -0.32726785D+01
   0.44100000D+01 -0.32652572D+01 -0.32652572D+01 -0.32652572D+01
   0.44200000D+01 -0.32578694D+01 -0.32578694D+01 -0.32578694D+01
   0.44300000D+01 -0.32505150D+01 -0.32505150D+01 -0.32505150D+01
   0.44400000D+01 -0.32431938D+01 -0.32431938D+01 -0.32431938D+01
   0.44500000D+01 -0.32359055D+01 -0.32359055D+01 -0.32359055D+01
   0.44600000D+01 -0.32286499D+01 -0.32286499D+01 -0.32286499D+01
   0.44700000D+01 -0.32214267D+01 -0.32214267D+01 -0.32214267D+01
   0.44800000D+01 -0.32142359D+01 -0.32142359D+01 -0.32142359D+01
   0.44900000D+01 -0.32070770D+01 -0.32070770D+01 -0.32070770D+01
   0.45000000D+01 -0.31999500D+01 -0.31999500D+01 -0.31999500D+01
   0.45100000D+01 -0.31928546D+01 -0.31928546D+01 -0.31928546D+01
   0.45200000D+01 -0.31857905D+01 -0.31857905D+01 -0.31857905D+01
   0.45300000D+01 -0.31787577D+01 -0.31787577D+01 -0.31787577D+01
   0.45400000D+01 -0.31717559D+01 -0.31717559D+01 -0.31717559D+01
   0.45500000D+01 -0.31647848D+01 -0.31647848D+01 -0.31647848D+01
   0.45600000D+01 -0.31578443D+01 -0.31578443D+01 -0.31578443D+01
   0.45700000D+01 -0.31509342D+01 -0.31509342D+01 -0.31509342D+01
   0.45800000D+01 -0.31440543D+01 -0.31440543D+01 -0.31440543D+01
   0.45900000D+01 -0.31372044D+01 -0.31372044D+01 -0.31372044D+01
   0.46000000D+01 -0.31303843D+01 -0.31303843D+01 -0.31303843D+01
   0.46100000D+01 -0.31235938D+01 -0.31235938D+01 -0.31235938D+01
   0.46200000D+01 -0.31168326D+01 -0.31168326D+01 -0.31168326D+01
   0.46300000D+01 -0.31101007D+01 -0.31101007D+01 -0.31101007D+01
   0.46400000D+01 -0.31033978D+01 -0.31033978D+01 -0.31033978D+01
   0.46500000D+01 -0.30967237D+01 -0.30967237D+01 -0.30967237D+01
   0.46600000D+01 -0.30900782D+01 -0.30900782D+01 -0.30900782D+01
   0.46700000D+01 -0.30834612D+01 -0.30834612D+01 -0.30834612D+01
   0.46800000D+01 -0.30768726D+01 -0.30768726D+01 -0.30768726D+01
   0.46900000D+01 -0.30703120D+01 -0.30703120D+01 -0.30703120D+01
   0.47000000D+01 -0.30637793D+01 -0.30637793D+01 -0.30637793D+01
   0.47100000D+01 -0.30572744D+01 -0.30572744D+01 -0.30572744D+01
   0.47200000D+01 -0.30507971D+01 -0.30507971D+01 -0.30507971D+01
   0.47300000D+01 -0.30443471D+01 -0.30443471D+01 -0.30443471D+01
   0.47400000D+01 -0.30379244D+01 -0.30379244D+01 -0.30379244D+01
   0.47500000D+01 -0.30315287D+01 -0.30315287D+01 -0.30315287D+01
   0.47600000D+01 -0.30251598D+01 -0.30251598D+01 -0.30251598D+01
   0.47700000D+01 -0.30188177D+01 -0.30188177D+01 -0.30188177D+01
   0.47800000D+01 -0.30125021D+01 -0.30125021D+01 -0.30125021D+01
   0.47900000D+01 -0.30062129D+01 -0.30062129D+01 -0.30062129D+01
   0.48000000D+01 -0.29999499D+01 -0.29999499D+01 -0.29999499D+01
   0.48100000D+01 -0.29937129D+01 -0.29937129D+01 -0.29937129D+01
   0.48200000D+01 -0.29875019D+01 -0.29875019D+01 -0.29875019D+01
   0.48300000D+01 -0.29813166D+01 -0.29813166D+01 -0.29813166D+01
   0.48400000D+01 -0.29751568D+01 -0.29751568D+01 -0.29751568D+01
   0.48500000D+01 -0.29690224D+01 -0.29690224D+01 -0.29690224D+01
   0.48600000D+01 -0.29629132D+01 -0.29629132D+01 -0.29629132D+01
   0.48700000D+01 -0.29568292D+01 -0.29568292D+01 -0.29568292D+01
   0.48800000D+01 -0.29507700D+01 -0.29507700D+01 -0.29507700D+01
   0.48900000D+01 -0.29447357D+01 -0.29447357D+01 -0.29447357D+01
   0.49000000D+01 -0.29387260D+01 -0.29387260D+01 -0.29387260D+01
   0.49100000D+01 -0.29327407D+01 -0.29327407D+01 -0.29327407D+01
   0.49200000D+01 -0.29267799D+01 -0.29267799D+01 -0.29267799D+01
   0.49300000D+01 -0.29208432D+01 -0.29208432D+01 -0.29208432D+01
   0.49400000D+01 -0.29149305D+01 -0.29149305D+01 -0.29149305D+01
   0.49500000D+01 -0.29090417D+01 -0.29090417D+01 -0.29090417D+01
   0.49600000D+01 -0.29031767D+01 -0.29031767D+01 -0.29031767D+01
   0.49700000D+01 -0.28973353D+01 -0.28973353D+01 -0.28973353D+01
   0.49800000D+01 -0.28915173D+01 -0.28915173D+01 -0.28915173D+01
   0.49900000D+01 -0.28857227D+01 -0.28857227D+01 -0.28857227D+01
   0.50000000D+01 -0.28799512D+01 -0.28799512D+01 -0.28799512D+01
   0.50100000D+01 -0.28742027D+01 -0.28742027D+01 -0.28742027D+01
   0.50200000D+01 -0.28684772D+01 -0.28684772D+01 -0.28684772D+01
   0.50300000D+01 -0.28627744D+01 -0.28627744D+01 -0.28627744D+01
   0.50400000D+01 -0.28570943D+01 -0.28570943D+01 -0.28570943D+01
   0.50500000D+01 -0.28514367D+01 -0.28514367D+01 -0.28514367D+01
   0.50600000D+01 -0.28458014D+01 -0.28458014D+01 -0.28458014D+01
   0.50700000D+01 -0.28401884D+01 -0.28401884D+01 -0.28401884D+01
   0.50800000D+01 -0.28345975D+01 -0.28345975D+01 -0.28345975D+01
   0.50900000D+01 -0.28290285D+01 -0.28290285D+01 -0.28290285D+01
   0.51000000D+01 -0.28234814D+01 -0.28234814D+01 -0.28234814D+01
   0.51100000D+01 -0.28179559D+01 -0.28179559D+01 -0.28179559D+01
   0.51200000D+01 -0.28124521D+01 -0.28124521D+01 -0.28124521D+01
   0.51300000D+01 -0.28069697D+01 -0.28069697D+01 -0.28069697D+01
   0.51400000D+01 -0.28015086D+01 -0.28015086D+01 -0.28015086D+01
   0.51500000D+01 -0.27960688D+01 -0.27960688D+01 -0.27960688D+01
   0.51600000D+01 -0.27906501D+01 -0.27906501D+01 -0.27906501D+01
   0.51700000D+01 -0.27852523D+01 -0.27852523D+01 -0.27852523D+01
   0.51800000D+01 -0.27798753D+01 -0.27798753D+01 -0.27798753D+01
   0.51900000D+01 -0.27745191D+01 -0.27745191D+01 -0.27745191D+01
   0.52000000D+01 -0.27691835D+01 -0.27691835D+01 -0.27691835D+01
   0.52100000D+01 -0.27638684D+01 -0.27638684D+01 -0.27638684D+01
   0.52200000D+01 -0.27585736D+01 -0.27585736D+01 -0.27585736D+01
   0.52300000D+01 -0.27532991D+01 -0.27532991D+01 -0.27532991D+01
   0.52400000D+01 -0.27480447D+01 -0.27480447D+01 -0.27480447D+01
   0.52500000D+01 -0.27428103D+01 -0.27428103D+01 -0.27428103D+01
   0.52600000D+01 -0.27375958D+01 -0.27375958D+01 -0.27375958D+01
   0.52700000D+01 -0.27324011D+01 -0.27324011D+01 -0.27324011D+01
   0.52800000D+01 -0.27272261D+01 -0.27272261D+01 -0.27272261D+01
   0.52900000D+01 -0.27220706D+01 -0.27220706D+01 -0.27220706D+01
   0.53000000D+01 -0.27169346D+01 -0.27169346D+01 -0.27169346D+01
   0.53100000D+01 -0.27118180D+01 -0.27118180D+01 -0.27118180D+01
   0.53200000D+01 -0.27067206D+01 -0.27067206D+01 -0.27067206D+01
   0.53300000D+01 -0.27016423D+01 -0.27016423D+01 -0.27016423D+01
   0.53400000D+01 -0.26965831D+01 -0.26965831D+01 -0.26965831D+01
   0.53500000D+01 -0.26915427D+01 -0.26915427D+01 -0.26915427D+01
   0.53600000D+01 -0.26865212D+01 -0.26865212D+01 -0.26865212D+01
   0.53700000D+01 -0.26815183D+01 -0.26815183D+01 -0.26815183D+01
   0.53800000D+01 -0.26765341D+01 -0.26765341D+01 -0.26765341D+01
   0.53900000D+01 -0.26715683D+01 -0.26715683D+01 -0.26715683D+01
   0.54000000D+01 -0.26666210D+01 -0.26666210D+01 -0.26666210D+01
   0.54100000D+01 -0.26616919D+01 -0.26616919D+01 -0.26616919D+01
   0.54200000D+01 -0.26567810D+01 -0.26567810D+01 -0.26567810D+01
   0.54300000D+01 -0.26518882D+01 -0.26518882D+01 -0.26518882D+01
   0.54400000D+01 -0.26470135D+01 -0.26470135D+01 -0.26470135D+01
   0.54500000D+01 -0.26421566D+01 -0.26421566D+01 -0.26421566D+01
   0.54600000D+01 -0.26373175D+01 -0.26373175D+01 -0.26373175D+01
   0.54700000D+01 -0.26324960D+01 -0.26324960D+01 -0.26324960D+01
   0.54800000D+01 -0.26276922D+01 -0.26276922D+01 -0.26276922D+01
   0.54900000D+01 -0.26229059D+01 -0.26229059D+01 -0.26229059D+01
   0.55000000D+01 -0.26181369D+01 -0.26181369D+01 -0.26181369D+01
   0.55100000D+01 -0.26133853D+01 -0.26133853D+01 -0.26133853D+01
   0.55200000D+01 -0.26086509D+01 -0.26086509D+01 -0.26086509D+01
   0.55300000D+01 -0.26039336D+01 -0.26039336D+01 -0.26039336D+01
   0.55400000D+01 -0.25992334D+01 -0.25992334D+01 -0.25992334D+01
   0.55500000D+01 -0.25945501D+01 -0.25945501D+01 -0.25945501D+01
   0.55600000D+01 -0.25898836D+01 -0.25898836D+01 -0.25898836D+01
   0.55700000D+01 -0.25852339D+01 -0.25852339D+01 -0.25852339D+01
   0.55800000D+01 -0.25806009D+01 -0.25806009D+01 -0.25806009D+01
   0.55900000D+01 -0.25759845D+01 -0.25759845D+01 -0.25759845D+01
   0.56000000D+01 -0.25713845D+01 -0.25713845D+01 -0.25713845D+01
   0.56100000D+01 -0.25668009D+01 -0.25668009D+01 -0.25668009D+01
   0.56200000D+01 -0.25622337D+01 -0.25622337D+01 -0.25622337D+01
   0.56300000D+01 -0.25576826D+01 -0.25576826D+01 -0.25576826D+01
   0.56400000D+01 -0.25531477D+01 -0.25531477D+01 -0.25531477D+01
   0.56500000D+01 -0.25486288D+01 -0.25486288D+01 -0.25486288D+01
   0.56600000D+01 -0.25441259D+01 -0.25441259D+01 -0.25441259D+01
   0.56700000D+01 -0.25396389D+01 -0.25396389D+01 -0.25396389D+01
   0.56800000D+01 -0.25351677D+01 -0.25351677D+01 -0.25351677D+01
   0.56900000D+01 -0.25307123D+01 -0.25307123D+01 -0.25307123D+01
   0.57000000D+01 -0.25262724D+01 -0.25262724D+01 -0.25262724D+01
   0.57100000D+01 -0.25218481D+01 -0.25218481D+01 -0.25218481D+01
   0.57200000D+01 -0.25174393D+01 -0.25174393D+01 -0.25174393D+01
   0.57300000D+01 -0.25130459D+01 -0.25130459D+01 -0.25130459D+01
   0.57400000D+01 -0.25086678D+01 -0.25086678D+01 -0.25086678D+01
   0.57500000D+01 -0.25043049D+01 -0.25043049D+01 -0.25043049D+01
   0.57600000D+01 -0.24999571D+01 -0.24999571D+01 -0.24999571D+01
   0.57700000D+01 -0.24956244D+01 -0.24956244D+01 -0.24956244D+01
   0.57800000D+01 -0.24913067D+01 -0.24913067D+01 -0.24913067D+01
   0.57900000D+01 -0.24870039D+01 -0.24870039D+01 -0.24870039D+01
   0.58000000D+01 -0.24827160D+01 -0.24827160D+01 -0.24827160D+01
   0.58100000D+01 -0.24784428D+01 -0.24784428D+01 -0.24784428D+01
   0.58200000D+01 -0.24741843D+01 -0.24741843D+01 -0.24741843D+01
   0.58300000D+01 -0.24699404D+01 -0.24699404D+01 -0.24699404D+01
   0.58400000D+01 -0.24657111D+01 -0.24657111D+01 -0.24657111D+01
   0.58500000D+01 -0.24614962D+01 -0.24614962D+01 -0.24614962D+01
   0.58600000D+01 -0.24572957D+01 -0.24572957D+01 -0.24572957D+01
   0.58700000D+01 -0.24531095D+01 -0.24531095D+01 -0.24531095D+01
   0.58800000D+01 -0.24489376D+01 -0.24489376D+01 -0.24489376D+01
   0.58900000D+01 -0.24447798D+01 -0.24447798D+01 -0.24447798D+01
   0.59000000D+01 -0.24406361D+01 -0.24406361D+01 -0.24406361D+01
   0.59100000D+01 -0.24365064D+01 -0.24365064D+01 -0.24365064D+01
   0.59200000D+01 -0.24323907D+01 -0.24323907D+01 -0.24323907D+01
   0.59300000D+01 -0.24282888D+01 -0.24282888D+01 -0.24282888D+01
   0.59400000D+01 -0.24242008D+01 -0.24242008D+01 -0.24242008D+01
   0.59500000D+01 -0.24201265D+01 -0.24201265D+01 -0.24201265D+01
   0.59600000D+01 -0.24160659D+01 -0.24160659D+01 -0.24160659D+01
   0.59700000D+01 -0.24120189D+01 -0.24120189D+01 -0.24120189D+01
   0.59800000D+01 -0.24079854D+01 -0.24079854D+01 -0.24079854D+01
   0.59900000D+01 -0.24039654D+01 -0.24039654D+01 -0.24039654D+01
   0.60000000D+01 -0.23999588D+01 -0.23999588D+01 -0.23999588D+01
   0.60100000D+01 -0.23959655D+01 -0.23959655D+01 -0.23959655D+01
   0.60200000D+01 -0.23919855D+01 -0.23919855D+01 -0.23919855D+01
   0.60300000D+01 -0.23880187D+01 -0.23880187D+01 -0.23880187D+01
   0.60400000D+01 -0.23840651D+01 -0.23840651D+01 -0.23840651D+01
   0.60500000D+01 -0.23801244D+01 -0.23801244D+01 -0.23801244D+01
   0.60600000D+01 -0.23761968D+01 -0.23761968D+01 -0.23761968D+01
   0.60700000D+01 -0.23722822D+01 -0.23722822D+01 -0.23722822D+01
   0.60800000D+01 -0.23683804D+01 -0.23683804D+01 -0.23683804D+01
   0.60900000D+01 -0.23644914D+01 -0.23644914D+01 -0.23644914D+01
   0.61000000D+01 -0.23606152D+01 -0.23606152D+01 -0.23606152D+01
   0.61100000D+01 -0.23567516D+01 -0.23567516D+01 -0.23567516D+01
   0.61200000D+01 -0.23529007D+01 -0.23529007D+01 -0.23529007D+01
   0.61300000D+01 -0.23490624D+01 -0.23490624D+01 -0.23490624D+01
   0.61400000D+01 -0.23452366D+01 -0.23452366D+01 -0.23452366D+01
   0.61500000D+01 -0.23414232D+01 -0.23414232D+01 -0.23414232D+01
   0.61600000D+01 -0.23376222D+01 -0.23376222D+01 -0.23376222D+01
   0.61700000D+01 -0.23338335D+01 -0.23338335D+01 -0.23338335D+01
   0.61800000D+01 -0.23300571D+01 -0.23300571D+01 -0.23300571D+01
   0.61900000D+01 -0.23262929D+01 -0.23262929D+01 -0.23262929D+01
   0.62000000D+01 -0.23225408D+01 -0.23225408D+01 -0.23225408D+01
   0.62100000D+01 -0.23188008D+01 -0.23188008D+01 -0.23188008D+01
   0.62200000D+01 -0.23150728D+01 -0.23150728D+01 -0.23150728D+01
   0.62300000D+01 -0.23113568D+01 -0.23113568D+01 -0.23113568D+01
   0.62400000D+01 -0.23076527D+01 -0.23076527D+01 -0.23076527D+01
   0.62500000D+01 -0.23039604D+01 -0.23039604D+01 -0.23039604D+01
   0.62600000D+01 -0.23002800D+01 -0.23002800D+01 -0.23002800D+01
   0.62700000D+01 -0.22966113D+01 -0.22966113D+01 -0.22966113D+01
   0.62800000D+01 -0.22929542D+01 -0.22929542D+01 -0.22929542D+01
   0.62900000D+01 -0.22893088D+01 -0.22893088D+01 -0.22893088D+01
   0.63000000D+01 -0.22856750D+01 -0.22856750D+01 -0.22856750D+01
   0.63100000D+01 -0.22820527D+01 -0.22820527D+01 -0.22820527D+01
   0.63200000D+01 -0.22784419D+01 -0.22784419D+01 -0.22784419D+01
   0.63300000D+01 -0.22748425D+01 -0.22748425D+01 -0.22748425D+01
   0.63400000D+01 -0.22712544D+01 -0.22712544D+01 -0.22712544D+01
   0.63500000D+01 -0.22676776D+01 -0.22676776D+01 -0.22676776D+01
   0.63600000D+01 -0.22641121D+01 -0.22641121D+01 -0.22641121D+01
   0.63700000D+01 -0.22605577D+01 -0.22605577D+01 -0.22605577D+01
   0.63800000D+01 -0.22570145D+01 -0.22570145D+01 -0.22570145D+01
   0.63900000D+01 -0.22534824D+01 -0.22534824D+01 -0.22534824D+01
   0.64000000D+01 -0.22499613D+01 -0.22499613D+01 -0.22499613D+01
   0.64100000D+01 -0.22464513D+01 -0.22464513D+01 -0.22464513D+01
   0.64200000D+01 -0.22429521D+01 -0.22429521D+01 -0.22429521D+01
   0.64300000D+01 -0.22394639D+01 -0.22394639D+01 -0.22394639D+01
   0.64400000D+01 -0.22359864D+01 -0.22359864D+01 -0.22359864D+01
   0.64500000D+01 -0.22325198D+01 -0.22325198D+01 -0.22325198D+01
   0.64600000D+01 -0.22290639D+01 -0.22290639D+01 -0.22290639D+01
   0.64700000D+01 -0.22256187D+01 -0.22256187D+01 -0.22256187D+01
   0.64800000D+01 -0.22221841D+01 -0.22221841D+01 -0.22221841D+01
   0.64900000D+01 -0.22187601D+01 -0.22187601D+01 -0.22187601D+01
   0.65000000D+01 -0.22153466D+01 -0.22153466D+01 -0.22153466D+01
   0.65100000D+01 -0.22119436D+01 -0.22119436D+01 -0.22119436D+01
   0.65200000D+01 -0.22085510D+01 -0.22085510D+01 -0.22085510D+01
   0.65300000D+01 -0.22051689D+01 -0.22051689D+01 -0.22051689D+01
   0.65400000D+01 -0.22017970D+01 -0.22017970D+01 -0.22017970D+01
   0.65500000D+01 -0.21984355D+01 -0.21984355D+01 -0.21984355D+01
   0.65600000D+01 -0.21950842D+01 -0.21950842D+01 -0.21950842D+01
   0.65700000D+01 -0.21917432D+01 -0.21917432D+01 -0.21917432D+01
   0.65800000D+01 -0.21884122D+01 -0.21884122D+01 -0.21884122D+01
   0.65900000D+01 -0.21850914D+01 -0.21850914D+01 -0.21850914D+01
   0.66000000D+01 -0.21817807D+01 -0.21817807D+01 -0.21817807D+01
   0.66100000D+01 -0.21784800D+01 -0.21784800D+01 -0.21784800D+01
   0.66200000D+01 -0.21751892D+01 -0.21751892D+01 -0.21751892D+01
   0.66300000D+01 -0.21719084D+01 -0.21719084D+01 -0.21719084D+01
   0.66400000D+01 -0.21686375D+01 -0.21686375D+01 -0.21686375D+01
   0.66500000D+01 -0.21653764D+01 -0.21653764D+01 -0.21653764D+01
   0.66600000D+01 -0.21621251D+01 -0.21621251D+01 -0.21621251D+01
   0.66700000D+01 -0.21588835D+01 -0.21588835D+01 -0.21588835D+01
   0.66800000D+01 -0.21556516D+01 -0.21556516D+01 -0.21556516D+01
   0.66900000D+01 -0.21524294D+01 -0.21524294D+01 -0.21524294D+01
   0.67000000D+01 -0.21492168D+01 -0.21492168D+01 -0.21492168D+01
   0.67100000D+01 -0.21460138D+01 -0.21460138D+01 -0.21460138D+01
   0.67200000D+01 -0.21428203D+01 -0.21428203D+01 -0.21428203D+01
   0.67300000D+01 -0.21396363D+01 -0.21396363D+01 -0.21396363D+01
   0.67400000D+01 -0.21364618D+01 -0.21364618D+01 -0.21364618D+01
   0.67500000D+01 -0.21332967D+01 -0.21332967D+01 -0.21332967D+01
   0.67600000D+01 -0.21301409D+01 -0.21301409D+01 -0.21301409D+01
   0.67700000D+01 -0.21269945D+01 -0.21269945D+01 -0.21269945D+01
   0.67800000D+01 -0.21238573D+01 -0.21238573D+01 -0.21238573D+01
   0.67900000D+01 -0.21207294D+01 -0.21207294D+01 -0.21207294D+01
   0.68000000D+01 -0.21176107D+01 -0.21176107D+01 -0.21176107D+01
   0.68100000D+01 -0.21145012D+01 -0.21145012D+01 -0.21145012D+01
   0.68200000D+01 -0.21114007D+01 -0.21114007D+01 -0.21114007D+01
   0.68300000D+01 -0.21083093D+01 -0.21083093D+01 -0.21083093D+01
   0.68400000D+01 -0.21052270D+01 -0.21052270D+01 -0.21052270D+01
   0.68500000D+01 -0.21021537D+01 -0.21021537D+01 -0.21021537D+01
   0.68600000D+01 -0.20990893D+01 -0.20990893D+01 -0.20990893D+01
   0.68700000D+01 -0.20960339D+01 -0.20960339D+01 -0.20960339D+01
   0.68800000D+01 -0.20929873D+01 -0.20929873D+01 -0.20929873D+01
   0.68900000D+01 -0.20899496D+01 -0.20899496D+01 -0.20899496D+01
   0.69000000D+01 -0.20869207D+01 -0.20869207D+01 -0.20869207D+01
   0.69100000D+01 -0.20839005D+01 -0.20839005D+01 -0.20839005D+01
   0.69200000D+01 -0.20808891D+01 -0.20808891D+01 -0.20808891D+01
   0.69300000D+01 -0.20778864D+01 -0.20778864D+01 -0.20778864D+01
   0.69400000D+01 -0.20748923D+01 -0.20748923D+01 -0.20748923D+01
   0.69500000D+01 -0.20719069D+01 -0.20719069D+01 -0.20719069D+01
   0.69600000D+01 -0.20689300D+01 -0.20689300D+01 -0.20689300D+01
   0.69700000D+01 -0.20659617D+01 -0.20659617D+01 -0.20659617D+01
   0.69800000D+01 -0.20630018D+01 -0.20630018D+01 -0.20630018D+01
   0.69900000D+01 -0.20600505D+01 -0.20600505D+01 -0.20600505D+01
   0.70000000D+01 -0.20571075D+01 -0.20571075D+01 -0.20571075D+01
   0.70100000D+01 -0.20541730D+01 -0.20541730D+01 -0.20541730D+01
   0.70200000D+01 -0.20512468D+01 -0.20512468D+01 -0.20512468D+01
   0.70300000D+01 -0.20483290D+01 -0.20483290D+01 -0.20483290D+01
