        1000  1.000000000000000E-002           0   2.00000000000000     
   0.58000000D+00
   0.69200000D+01 -0.41617782D+01
   0.69300000D+01 -0.41557728D+01
   0.69400000D+01 -0.41497847D+01
   0.69500000D+01 -0.41438138D+01
   0.69600000D+01 -0.41378600D+01
   0.69700000D+01 -0.41319233D+01
   0.69800000D+01 -0.41260037D+01
   0.69900000D+01 -0.41201009D+01
   0.70000000D+01 -0.41142151D+01
   0.70100000D+01 -0.41083460D+01
   0.70200000D+01 -0.41024936D+01
   0.70300000D+01 -0.40966579D+01
   0.70400000D+01 -0.40908388D+01
   0.70500000D+01 -0.40850362D+01
   0.70600000D+01 -0.40792500D+01
   0.70700000D+01 -0.40734802D+01
   0.70800000D+01 -0.40677267D+01
   0.70900000D+01 -0.40619895D+01
   0.71000000D+01 -0.40562684D+01
   0.71100000D+01 -0.40505634D+01
   0.71200000D+01 -0.40448744D+01
   0.71300000D+01 -0.40392014D+01
   0.71400000D+01 -0.40335442D+01
   0.71500000D+01 -0.40279029D+01
   0.71600000D+01 -0.40222773D+01
   0.71700000D+01 -0.40166674D+01
   0.71800000D+01 -0.40110732D+01
   0.71900000D+01 -0.40054945D+01
   0.72000000D+01 -0.39999313D+01
   0.72100000D+01 -0.39943835D+01
   0.72200000D+01 -0.39888511D+01
   0.72300000D+01 -0.39833340D+01
   0.72400000D+01 -0.39778322D+01
   0.72500000D+01 -0.39723455D+01
   0.72600000D+01 -0.39668740D+01
   0.72700000D+01 -0.39614175D+01
   0.72800000D+01 -0.39559760D+01
   0.72900000D+01 -0.39505495D+01
   0.73000000D+01 -0.39451378D+01
   0.73100000D+01 -0.39397409D+01
   0.73200000D+01 -0.39343587D+01
   0.73300000D+01 -0.39289912D+01
   0.73400000D+01 -0.39236383D+01
   0.73500000D+01 -0.39183001D+01
   0.73600000D+01 -0.39129763D+01
   0.73700000D+01 -0.39076669D+01
   0.73800000D+01 -0.39023720D+01
   0.73900000D+01 -0.38970914D+01
   0.74000000D+01 -0.38918250D+01
   0.74100000D+01 -0.38865729D+01
   0.74200000D+01 -0.38813349D+01
   0.74300000D+01 -0.38761111D+01
   0.74400000D+01 -0.38709013D+01
   0.74500000D+01 -0.38657054D+01
   0.74600000D+01 -0.38605235D+01
   0.74700000D+01 -0.38553555D+01
   0.74800000D+01 -0.38502013D+01
   0.74900000D+01 -0.38450608D+01
   0.75000000D+01 -0.38399341D+01
   0.75100000D+01 -0.38348210D+01
   0.75200000D+01 -0.38297215D+01
   0.75300000D+01 -0.38246355D+01
   0.75400000D+01 -0.38195630D+01
   0.75500000D+01 -0.38145040D+01
   0.75600000D+01 -0.38094584D+01
   0.75700000D+01 -0.38044260D+01
   0.75800000D+01 -0.37994070D+01
   0.75900000D+01 -0.37944012D+01
   0.76000000D+01 -0.37894086D+01
   0.76100000D+01 -0.37844291D+01
   0.76200000D+01 -0.37794626D+01
   0.76300000D+01 -0.37745092D+01
   0.76400000D+01 -0.37695688D+01
   0.76500000D+01 -0.37646413D+01
   0.76600000D+01 -0.37597266D+01
   0.76700000D+01 -0.37548247D+01
   0.76800000D+01 -0.37499356D+01
   0.76900000D+01 -0.37450593D+01
   0.77000000D+01 -0.37401955D+01
   0.77100000D+01 -0.37353444D+01
   0.77200000D+01 -0.37305059D+01
   0.77300000D+01 -0.37256799D+01
   0.77400000D+01 -0.37208663D+01
   0.77500000D+01 -0.37160652D+01
   0.77600000D+01 -0.37112764D+01
   0.77700000D+01 -0.37065000D+01
   0.77800000D+01 -0.37017359D+01
   0.77900000D+01 -0.36969840D+01
   0.78000000D+01 -0.36922443D+01
   0.78100000D+01 -0.36875167D+01
   0.78200000D+01 -0.36828012D+01
   0.78300000D+01 -0.36780978D+01
   0.78400000D+01 -0.36734063D+01
   0.78500000D+01 -0.36687268D+01
   0.78600000D+01 -0.36640592D+01
   0.78700000D+01 -0.36594035D+01
   0.78800000D+01 -0.36547596D+01
   0.78900000D+01 -0.36501274D+01
   0.79000000D+01 -0.36455070D+01
   0.79100000D+01 -0.36408983D+01
   0.79200000D+01 -0.36363012D+01
   0.79300000D+01 -0.36317157D+01
   0.79400000D+01 -0.36271417D+01
   0.79500000D+01 -0.36225793D+01
   0.79600000D+01 -0.36180283D+01
   0.79700000D+01 -0.36134887D+01
   0.79800000D+01 -0.36089605D+01
   0.79900000D+01 -0.36044437D+01
   0.80000000D+01 -0.35999382D+01
   0.80100000D+01 -0.35954439D+01
   0.80200000D+01 -0.35909608D+01
   0.80300000D+01 -0.35864889D+01
   0.80400000D+01 -0.35820281D+01
   0.80500000D+01 -0.35775783D+01
   0.80600000D+01 -0.35731397D+01
   0.80700000D+01 -0.35687120D+01
   0.80800000D+01 -0.35642952D+01
   0.80900000D+01 -0.35598894D+01
   0.81000000D+01 -0.35554945D+01
   0.81100000D+01 -0.35511104D+01
   0.81200000D+01 -0.35467371D+01
   0.81300000D+01 -0.35423746D+01
   0.81400000D+01 -0.35380227D+01
   0.81500000D+01 -0.35336816D+01
   0.81600000D+01 -0.35293511D+01
   0.81700000D+01 -0.35250312D+01
   0.81800000D+01 -0.35207219D+01
   0.81900000D+01 -0.35164231D+01
   0.82000000D+01 -0.35121348D+01
   0.82100000D+01 -0.35078569D+01
   0.82200000D+01 -0.35035895D+01
   0.82300000D+01 -0.34993324D+01
   0.82400000D+01 -0.34950856D+01
   0.82500000D+01 -0.34908492D+01
   0.82600000D+01 -0.34866230D+01
   0.82700000D+01 -0.34824070D+01
   0.82800000D+01 -0.34782012D+01
   0.82900000D+01 -0.34740055D+01
   0.83000000D+01 -0.34698199D+01
   0.83100000D+01 -0.34656444D+01
   0.83200000D+01 -0.34614790D+01
   0.83300000D+01 -0.34573235D+01
   0.83400000D+01 -0.34531781D+01
   0.83500000D+01 -0.34490425D+01
   0.83600000D+01 -0.34449169D+01
   0.83700000D+01 -0.34408011D+01
   0.83800000D+01 -0.34366951D+01
   0.83900000D+01 -0.34325990D+01
   0.84000000D+01 -0.34285125D+01
   0.84100000D+01 -0.34244358D+01
   0.84200000D+01 -0.34203688D+01
   0.84300000D+01 -0.34163115D+01
   0.84400000D+01 -0.34122637D+01
   0.84500000D+01 -0.34082255D+01
   0.84600000D+01 -0.34041969D+01
   0.84700000D+01 -0.34001778D+01
   0.84800000D+01 -0.33961681D+01
   0.84900000D+01 -0.33921679D+01
   0.85000000D+01 -0.33881771D+01
   0.85100000D+01 -0.33841957D+01
   0.85200000D+01 -0.33802236D+01
   0.85300000D+01 -0.33762609D+01
   0.85400000D+01 -0.33723074D+01
   0.85500000D+01 -0.33683632D+01
   0.85600000D+01 -0.33644282D+01
   0.85700000D+01 -0.33605023D+01
   0.85800000D+01 -0.33565857D+01
   0.85900000D+01 -0.33526781D+01
   0.86000000D+01 -0.33487797D+01
   0.86100000D+01 -0.33448903D+01
   0.86200000D+01 -0.33410099D+01
   0.86300000D+01 -0.33371385D+01
   0.86400000D+01 -0.33332761D+01
   0.86500000D+01 -0.33294226D+01
   0.86600000D+01 -0.33255780D+01
   0.86700000D+01 -0.33217423D+01
   0.86800000D+01 -0.33179154D+01
   0.86900000D+01 -0.33140973D+01
   0.87000000D+01 -0.33102880D+01
   0.87100000D+01 -0.33064874D+01
   0.87200000D+01 -0.33026956D+01
   0.87300000D+01 -0.32989124D+01
   0.87400000D+01 -0.32951379D+01
   0.87500000D+01 -0.32913720D+01
   0.87600000D+01 -0.32876147D+01
   0.87700000D+01 -0.32838660D+01
   0.87800000D+01 -0.32801259D+01
   0.87900000D+01 -0.32763942D+01
   0.88000000D+01 -0.32726710D+01
   0.88100000D+01 -0.32689563D+01
   0.88200000D+01 -0.32652500D+01
   0.88300000D+01 -0.32615521D+01
   0.88400000D+01 -0.32578626D+01
   0.88500000D+01 -0.32541814D+01
   0.88600000D+01 -0.32505085D+01
   0.88700000D+01 -0.32468439D+01
   0.88800000D+01 -0.32431876D+01
   0.88900000D+01 -0.32395394D+01
   0.89000000D+01 -0.32358995D+01
   0.89100000D+01 -0.32322677D+01
   0.89200000D+01 -0.32286441D+01
   0.89300000D+01 -0.32250286D+01
   0.89400000D+01 -0.32214212D+01
   0.89500000D+01 -0.32178218D+01
   0.89600000D+01 -0.32142305D+01
   0.89700000D+01 -0.32106472D+01
   0.89800000D+01 -0.32070718D+01
   0.89900000D+01 -0.32035045D+01
   0.90000000D+01 -0.31999450D+01
   0.90100000D+01 -0.31963935D+01
   0.90200000D+01 -0.31928498D+01
   0.90300000D+01 -0.31893140D+01
   0.90400000D+01 -0.31857860D+01
   0.90500000D+01 -0.31822658D+01
   0.90600000D+01 -0.31787534D+01
   0.90700000D+01 -0.31752487D+01
   0.90800000D+01 -0.31717517D+01
   0.90900000D+01 -0.31682625D+01
   0.91000000D+01 -0.31647808D+01
   0.91100000D+01 -0.31613069D+01
   0.91200000D+01 -0.31578405D+01
   0.91300000D+01 -0.31543818D+01
   0.91400000D+01 -0.31509306D+01
   0.91500000D+01 -0.31474869D+01
   0.91600000D+01 -0.31440508D+01
   0.91700000D+01 -0.31406222D+01
   0.91800000D+01 -0.31372010D+01
   0.91900000D+01 -0.31337873D+01
   0.92000000D+01 -0.31303810D+01
   0.92100000D+01 -0.31269821D+01
   0.92200000D+01 -0.31235906D+01
   0.92300000D+01 -0.31202064D+01
   0.92400000D+01 -0.31168296D+01
   0.92500000D+01 -0.31134600D+01
   0.92600000D+01 -0.31100978D+01
   0.92700000D+01 -0.31067428D+01
   0.92800000D+01 -0.31033950D+01
   0.92900000D+01 -0.31000544D+01
   0.93000000D+01 -0.30967210D+01
   0.93100000D+01 -0.30933948D+01
   0.93200000D+01 -0.30900757D+01
   0.93300000D+01 -0.30867637D+01
   0.93400000D+01 -0.30834589D+01
   0.93500000D+01 -0.30801610D+01
   0.93600000D+01 -0.30768703D+01
   0.93700000D+01 -0.30735865D+01
   0.93800000D+01 -0.30703097D+01
   0.93900000D+01 -0.30670400D+01
   0.94000000D+01 -0.30637772D+01
   0.94100000D+01 -0.30605213D+01
   0.94200000D+01 -0.30572723D+01
   0.94300000D+01 -0.30540302D+01
   0.94400000D+01 -0.30507950D+01
   0.94500000D+01 -0.30475667D+01
   0.94600000D+01 -0.30443451D+01
   0.94700000D+01 -0.30411304D+01
   0.94800000D+01 -0.30379225D+01
   0.94900000D+01 -0.30347213D+01
   0.95000000D+01 -0.30315269D+01
   0.95100000D+01 -0.30283392D+01
   0.95200000D+01 -0.30251581D+01
   0.95300000D+01 -0.30219838D+01
   0.95400000D+01 -0.30188161D+01
   0.95500000D+01 -0.30156550D+01
   0.95600000D+01 -0.30125006D+01
   0.95700000D+01 -0.30093527D+01
   0.95800000D+01 -0.30062114D+01
   0.95900000D+01 -0.30030767D+01
   0.96000000D+01 -0.29999485D+01
   0.96100000D+01 -0.29968268D+01
   0.96200000D+01 -0.29937116D+01
   0.96300000D+01 -0.29906028D+01
   0.96400000D+01 -0.29875005D+01
   0.96500000D+01 -0.29844047D+01
   0.96600000D+01 -0.29813152D+01
   0.96700000D+01 -0.29782322D+01
   0.96800000D+01 -0.29751555D+01
   0.96900000D+01 -0.29720851D+01
   0.97000000D+01 -0.29690211D+01
   0.97100000D+01 -0.29659635D+01
   0.97200000D+01 -0.29629121D+01
   0.97300000D+01 -0.29598669D+01
   0.97400000D+01 -0.29568281D+01
   0.97500000D+01 -0.29537954D+01
   0.97600000D+01 -0.29507690D+01
   0.97700000D+01 -0.29477488D+01
   0.97800000D+01 -0.29447347D+01
   0.97900000D+01 -0.29417268D+01
   0.98000000D+01 -0.29387251D+01
   0.98100000D+01 -0.29357294D+01
   0.98200000D+01 -0.29327399D+01
   0.98300000D+01 -0.29297564D+01
   0.98400000D+01 -0.29267790D+01
   0.98500000D+01 -0.29238077D+01
   0.98600000D+01 -0.29208423D+01
   0.98700000D+01 -0.29178830D+01
   0.98800000D+01 -0.29149297D+01
   0.98900000D+01 -0.29119823D+01
   0.99000000D+01 -0.29090409D+01
   0.99100000D+01 -0.29061055D+01
   0.99200000D+01 -0.29031759D+01
   0.99300000D+01 -0.29002523D+01
   0.99400000D+01 -0.28973345D+01
   0.99500000D+01 -0.28944226D+01
   0.99600000D+01 -0.28915166D+01
   0.99700000D+01 -0.28886164D+01
   0.99800000D+01 -0.28857220D+01
   0.99900000D+01 -0.28828334D+01
   0.10000000D+02 -0.28799506D+01
   0.00000000D+00  0.77116144D-02
   0.10000000D-01  0.77070924D-01
   0.20000000D-01  0.15384707D+00
   0.30000000D-01  0.23003371D+00
   0.40000000D-01  0.30533902D+00
   0.50000000D-01  0.37947484D+00
   0.60000000D-01  0.45215818D+00
   0.70000000D-01  0.52311280D+00
   0.80000000D-01  0.59207111D+00
   0.90000000D-01  0.65877621D+00
   0.10000000D+00  0.72298412D+00
   0.11000000D+00  0.78446617D+00
   0.12000000D+00  0.84301151D+00
   0.13000000D+00  0.89842963D+00
   0.14000000D+00  0.95055285D+00
   0.15000000D+00  0.99923867D+00
   0.16000000D+00  0.10443719D+01
   0.17000000D+00  0.10858664D+01
   0.18000000D+00  0.11236666D+01
   0.19000000D+00  0.11577482D+01
   0.20000000D+00  0.11881187D+01
   0.21000000D+00  0.12148172D+01
   0.22000000D+00  0.12379132D+01
   0.23000000D+00  0.12575055D+01
   0.24000000D+00  0.12737199D+01
   0.25000000D+00  0.12867068D+01
   0.26000000D+00  0.12966380D+01
   0.27000000D+00  0.13037035D+01
   0.28000000D+00  0.13081075D+01
   0.29000000D+00  0.13100647D+01
   0.30000000D+00  0.13097966D+01
   0.31000000D+00  0.13075273D+01
   0.32000000D+00  0.13034798D+01
   0.33000000D+00  0.12978728D+01
   0.34000000D+00  0.12909174D+01
   0.35000000D+00  0.12828141D+01
   0.36000000D+00  0.12737505D+01
   0.37000000D+00  0.12638993D+01
   0.38000000D+00  0.12534169D+01
   0.39000000D+00  0.12424420D+01
   0.40000000D+00  0.12310955D+01
   0.41000000D+00  0.12194794D+01
   0.42000000D+00  0.12076779D+01
   0.43000000D+00  0.11957575D+01
   0.44000000D+00  0.11837682D+01
   0.45000000D+00  0.11717444D+01
   0.46000000D+00  0.11597071D+01
   0.47000000D+00  0.11476653D+01
   0.48000000D+00  0.11356184D+01
   0.49000000D+00  0.11235584D+01
   0.50000000D+00  0.11114724D+01
   0.51000000D+00  0.10993448D+01
   0.52000000D+00  0.10871602D+01
   0.53000000D+00  0.10749050D+01
   0.54000000D+00  0.10625697D+01
   0.55000000D+00  0.10501502D+01
   0.56000000D+00  0.10376481D+01
   0.57000000D+00  0.10250713D+01
   0.58000000D+00  0.10124319D+01
   0.59000000D+00  0.99974406D+00
   0.60000000D+00  0.98702219D+00
   0.61000000D+00  0.97427904D+00
   0.62000000D+00  0.96152646D+00
   0.63000000D+00  0.94877571D+00
   0.64000000D+00  0.93603727D+00
   0.65000000D+00  0.92332093D+00
   0.66000000D+00  0.91063579D+00
   0.67000000D+00  0.89799032D+00
   0.68000000D+00  0.88539241D+00
   0.69000000D+00  0.87284937D+00
   0.70000000D+00  0.86036801D+00
   0.71000000D+00  0.84795462D+00
   0.72000000D+00  0.83561502D+00
   0.73000000D+00  0.82335464D+00
   0.74000000D+00  0.81117843D+00
   0.75000000D+00  0.79909100D+00
   0.76000000D+00  0.78709656D+00
   0.77000000D+00  0.77519900D+00
   0.78000000D+00  0.76340187D+00
   0.79000000D+00  0.75170841D+00
   0.80000000D+00  0.74012160D+00
   0.81000000D+00  0.72864409D+00
   0.82000000D+00  0.71727835D+00
   0.83000000D+00  0.70602654D+00
   0.84000000D+00  0.69489064D+00
   0.85000000D+00  0.68387238D+00
   0.86000000D+00  0.67297332D+00
   0.87000000D+00  0.66219482D+00
   0.88000000D+00  0.65153804D+00
   0.89000000D+00  0.64100401D+00
   0.90000000D+00  0.63059357D+00
   0.91000000D+00  0.62030743D+00
   0.92000000D+00  0.61014614D+00
   0.93000000D+00  0.60011017D+00
   0.94000000D+00  0.59019979D+00
   0.95000000D+00  0.58041522D+00
   0.96000000D+00  0.57075653D+00
   0.97000000D+00  0.56122371D+00
   0.98000000D+00  0.55181666D+00
   0.99000000D+00  0.54253515D+00
   0.10000000D+01  0.53337893D+00
   0.10100000D+01  0.52434760D+00
   0.10200000D+01  0.51544075D+00
   0.10300000D+01  0.50665787D+00
   0.10400000D+01  0.49799838D+00
   0.10500000D+01  0.48946166D+00
   0.10600000D+01  0.48104701D+00
   0.10700000D+01  0.47275372D+00
   0.10800000D+01  0.46458099D+00
   0.10900000D+01  0.45652798D+00
   0.11000000D+01  0.44859384D+00
   0.11100000D+01  0.44077764D+00
   0.11200000D+01  0.43307846D+00
   0.11300000D+01  0.42549531D+00
   0.11400000D+01  0.41802719D+00
   0.11500000D+01  0.41067306D+00
   0.11600000D+01  0.40343187D+00
   0.11700000D+01  0.39630253D+00
   0.11800000D+01  0.38928395D+00
   0.11900000D+01  0.38237500D+00
   0.12000000D+01  0.37557455D+00
   0.12100000D+01  0.36888145D+00
   0.12200000D+01  0.36229454D+00
   0.12300000D+01  0.35581263D+00
   0.12400000D+01  0.34943455D+00
   0.12500000D+01  0.34315910D+00
   0.12600000D+01  0.33698508D+00
   0.12700000D+01  0.33091129D+00
   0.12800000D+01  0.32493651D+00
   0.12900000D+01  0.31905952D+00
   0.13000000D+01  0.31327912D+00
   0.13100000D+01  0.30759408D+00
   0.13200000D+01  0.30200319D+00
   0.13300000D+01  0.29650522D+00
   0.13400000D+01  0.29109896D+00
   0.13500000D+01  0.28578320D+00
   0.13600000D+01  0.28055671D+00
   0.13700000D+01  0.27541831D+00
   0.13800000D+01  0.27036677D+00
   0.13900000D+01  0.26540091D+00
   0.14000000D+01  0.26051952D+00
   0.14100000D+01  0.25572142D+00
   0.14200000D+01  0.25100544D+00
   0.14300000D+01  0.24637039D+00
   0.14400000D+01  0.24181510D+00
   0.14500000D+01  0.23733843D+00
   0.14600000D+01  0.23293922D+00
   0.14700000D+01  0.22861633D+00
   0.14800000D+01  0.22436862D+00
   0.14900000D+01  0.22019498D+00
   0.15000000D+01  0.21609428D+00
   0.15100000D+01  0.21206542D+00
   0.15200000D+01  0.20810732D+00
   0.15300000D+01  0.20421888D+00
   0.15400000D+01  0.20039903D+00
   0.15500000D+01  0.19664671D+00
   0.15600000D+01  0.19296087D+00
   0.15700000D+01  0.18934047D+00
   0.15800000D+01  0.18578447D+00
   0.15900000D+01  0.18229185D+00
   0.16000000D+01  0.17886162D+00
   0.16100000D+01  0.17549277D+00
   0.16200000D+01  0.17218430D+00
   0.16300000D+01  0.16893527D+00
   0.16400000D+01  0.16574470D+00
   0.16500000D+01  0.16261165D+00
   0.16600000D+01  0.15953516D+00
   0.16700000D+01  0.15651432D+00
   0.16800000D+01  0.15354821D+00
   0.16900000D+01  0.15063594D+00
   0.17000000D+01  0.14777659D+00
   0.17100000D+01  0.14496929D+00
   0.17200000D+01  0.14221319D+00
   0.17300000D+01  0.13950742D+00
   0.17400000D+01  0.13685112D+00
   0.17500000D+01  0.13424346D+00
   0.17600000D+01  0.13168365D+00
   0.17700000D+01  0.12917084D+00
   0.17800000D+01  0.12670425D+00
   0.17900000D+01  0.12428308D+00
   0.18000000D+01  0.12190656D+00
   0.18100000D+01  0.11957392D+00
   0.18200000D+01  0.11728442D+00
   0.18300000D+01  0.11503728D+00
   0.18400000D+01  0.11283179D+00
   0.18500000D+01  0.11066724D+00
   0.18600000D+01  0.10854291D+00
   0.18700000D+01  0.10645808D+00
   0.18800000D+01  0.10441206D+00
   0.18900000D+01  0.10240420D+00
   0.19000000D+01  0.10043381D+00
   0.19100000D+01  0.98500240D-01
   0.19200000D+01  0.96602819D-01
   0.19300000D+01  0.94740922D-01
   0.19400000D+01  0.92913928D-01
   0.19500000D+01  0.91121215D-01
   0.19600000D+01  0.89362163D-01
   0.19700000D+01  0.87636167D-01
   0.19800000D+01  0.85942650D-01
   0.19900000D+01  0.84281035D-01
   0.20000000D+01  0.82650746D-01
   0.20100000D+01  0.81051210D-01
   0.20200000D+01  0.79481873D-01
   0.20300000D+01  0.77942203D-01
   0.20400000D+01  0.76431667D-01
   0.20500000D+01  0.74949735D-01
   0.20600000D+01  0.73495876D-01
   0.20700000D+01  0.72069582D-01
   0.20800000D+01  0.70670364D-01
   0.20900000D+01  0.69297733D-01
   0.21000000D+01  0.67951199D-01
   0.21100000D+01  0.66630276D-01
   0.21200000D+01  0.65334493D-01
   0.21300000D+01  0.64063402D-01
   0.21400000D+01  0.62816555D-01
   0.21500000D+01  0.61593504D-01
   0.21600000D+01  0.60393801D-01
   0.21700000D+01  0.59217011D-01
   0.21800000D+01  0.58062723D-01
   0.21900000D+01  0.56930528D-01
   0.22000000D+01  0.55820017D-01
   0.22100000D+01  0.54730780D-01
   0.22200000D+01  0.53662413D-01
   0.22300000D+01  0.52614538D-01
   0.22400000D+01  0.51586782D-01
   0.22500000D+01  0.50578773D-01
   0.22600000D+01  0.49590139D-01
   0.22700000D+01  0.48620508D-01
   0.22800000D+01  0.47669524D-01
   0.22900000D+01  0.46736851D-01
   0.23000000D+01  0.45822150D-01
   0.23100000D+01  0.44925083D-01
   0.23200000D+01  0.44045314D-01
   0.23300000D+01  0.43182509D-01
   0.23400000D+01  0.42336356D-01
   0.23500000D+01  0.41506549D-01
   0.23600000D+01  0.40692784D-01
   0.23700000D+01  0.39894756D-01
   0.23800000D+01  0.39112160D-01
   0.23900000D+01  0.38344700D-01
   0.24000000D+01  0.37592098D-01
   0.24100000D+01  0.36854079D-01
   0.24200000D+01  0.36130370D-01
   0.24300000D+01  0.35420695D-01
   0.24400000D+01  0.34724781D-01
   0.24500000D+01  0.34042363D-01
   0.24600000D+01  0.33373193D-01
   0.24700000D+01  0.32717025D-01
   0.24800000D+01  0.32073613D-01
   0.24900000D+01  0.31442712D-01
   0.25000000D+01  0.30824074D-01
   0.25100000D+01  0.30217464D-01
   0.25200000D+01  0.29622659D-01
   0.25300000D+01  0.29039439D-01
   0.25400000D+01  0.28467585D-01
   0.25500000D+01  0.27906877D-01
   0.25600000D+01  0.27357094D-01
   0.25700000D+01  0.26818024D-01
   0.25800000D+01  0.26289467D-01
   0.25900000D+01  0.25771227D-01
   0.26000000D+01  0.25263109D-01
   0.26100000D+01  0.24764917D-01
   0.26200000D+01  0.24276455D-01
   0.26300000D+01  0.23797531D-01
   0.26400000D+01  0.23327963D-01
   0.26500000D+01  0.22867578D-01
   0.26600000D+01  0.22416203D-01
   0.26700000D+01  0.21973664D-01
   0.26800000D+01  0.21539787D-01
   0.26900000D+01  0.21114401D-01
   0.27000000D+01  0.20697337D-01
   0.27100000D+01  0.20288442D-01
   0.27200000D+01  0.19887563D-01
   0.27300000D+01  0.19494546D-01
   0.27400000D+01  0.19109238D-01
   0.27500000D+01  0.18731486D-01
   0.27600000D+01  0.18361138D-01
   0.27700000D+01  0.17998052D-01
   0.27800000D+01  0.17642092D-01
   0.27900000D+01  0.17293125D-01
   0.28000000D+01  0.16951016D-01
   0.28100000D+01  0.16615629D-01
   0.28200000D+01  0.16286830D-01
   0.28300000D+01  0.15964485D-01
   0.28400000D+01  0.15648473D-01
   0.28500000D+01  0.15338676D-01
   0.28600000D+01  0.15034976D-01
   0.28700000D+01  0.14737253D-01
   0.28800000D+01  0.14445391D-01
   0.28900000D+01  0.14159270D-01
   0.29000000D+01  0.13878775D-01
   0.29100000D+01  0.13603800D-01
   0.29200000D+01  0.13334240D-01
   0.29300000D+01  0.13069994D-01
   0.29400000D+01  0.12810957D-01
   0.29500000D+01  0.12557027D-01
   0.29600000D+01  0.12308101D-01
   0.29700000D+01  0.12064076D-01
   0.29800000D+01  0.11824858D-01
   0.29900000D+01  0.11590359D-01
   0.30000000D+01  0.11360488D-01
   0.30100000D+01  0.11135155D-01
   0.30200000D+01  0.10914271D-01
   0.30300000D+01  0.10697747D-01
   0.30400000D+01  0.10485492D-01
   0.30500000D+01  0.10277424D-01
   0.30600000D+01  0.10073462D-01
   0.30700000D+01  0.98735311D-02
   0.30800000D+01  0.96775524D-02
   0.30900000D+01  0.94854484D-02
   0.31000000D+01  0.92971416D-02
   0.31100000D+01  0.91125543D-02
   0.31200000D+01  0.89316105D-02
   0.31300000D+01  0.87542411D-02
   0.31400000D+01  0.85803791D-02
   0.31500000D+01  0.84099576D-02
   0.31600000D+01  0.82429097D-02
   0.31700000D+01  0.80791686D-02
   0.31800000D+01  0.79186671D-02
   0.31900000D+01  0.77613385D-02
   0.32000000D+01  0.76071189D-02
   0.32100000D+01  0.74559501D-02
   0.32200000D+01  0.73077747D-02
   0.32300000D+01  0.71625353D-02
   0.32400000D+01  0.70201743D-02
   0.32500000D+01  0.68806343D-02
   0.32600000D+01  0.67438579D-02
   0.32700000D+01  0.66097876D-02
   0.32800000D+01  0.64783695D-02
   0.32900000D+01  0.63495540D-02
   0.33000000D+01  0.62232922D-02
   0.33100000D+01  0.60995347D-02
   0.33200000D+01  0.59782326D-02
   0.33300000D+01  0.58593366D-02
   0.33400000D+01  0.57427977D-02
   0.33500000D+01  0.56285667D-02
   0.33600000D+01  0.55165973D-02
   0.33700000D+01  0.54068471D-02
   0.33800000D+01  0.52992744D-02
   0.33900000D+01  0.51938373D-02
   0.34000000D+01  0.50904941D-02
   0.34100000D+01  0.49892029D-02
   0.34200000D+01  0.48899219D-02
   0.34300000D+01  0.47926093D-02
   0.34400000D+01  0.46972244D-02
   0.34500000D+01  0.46037310D-02
   0.34600000D+01  0.45120936D-02
   0.34700000D+01  0.44222768D-02
   0.34800000D+01  0.43342450D-02
   0.34900000D+01  0.42479630D-02
   0.35000000D+01  0.41633952D-02
   0.35100000D+01  0.40805061D-02
   0.35200000D+01  0.39992606D-02
   0.35300000D+01  0.39196263D-02
   0.35400000D+01  0.38415733D-02
   0.35500000D+01  0.37650715D-02
   0.35600000D+01  0.36900912D-02
   0.35700000D+01  0.36166024D-02
   0.35800000D+01  0.35445753D-02
   0.35900000D+01  0.34739799D-02
   0.36000000D+01  0.34047863D-02
   0.36100000D+01  0.33369652D-02
   0.36200000D+01  0.32704904D-02
   0.36300000D+01  0.32053369D-02
   0.36400000D+01  0.31414795D-02
   0.36500000D+01  0.30788932D-02
   0.36600000D+01  0.30175527D-02
   0.36700000D+01  0.29574330D-02
   0.36800000D+01  0.28985090D-02
   0.36900000D+01  0.28407556D-02
   0.37000000D+01  0.27841483D-02
   0.37100000D+01  0.27286656D-02
   0.37200000D+01  0.26742863D-02
   0.37300000D+01  0.26209896D-02
   0.37400000D+01  0.25687544D-02
   0.37500000D+01  0.25175597D-02
   0.37600000D+01  0.24673846D-02
   0.37700000D+01  0.24182081D-02
   0.37800000D+01  0.23700091D-02
   0.37900000D+01  0.23227671D-02
   0.38000000D+01  0.22764639D-02
   0.38100000D+01  0.22310819D-02
   0.38200000D+01  0.21866038D-02
   0.38300000D+01  0.21430120D-02
   0.38400000D+01  0.21002891D-02
   0.38500000D+01  0.20584177D-02
   0.38600000D+01  0.20173802D-02
   0.38700000D+01  0.19771592D-02
   0.38800000D+01  0.19377374D-02
   0.38900000D+01  0.18990988D-02
   0.39000000D+01  0.18612291D-02
   0.39100000D+01  0.18241137D-02
   0.39200000D+01  0.17877381D-02
   0.39300000D+01  0.17520880D-02
   0.39400000D+01  0.17171489D-02
   0.39500000D+01  0.16829062D-02
   0.39600000D+01  0.16493456D-02
   0.39700000D+01  0.16164527D-02
   0.39800000D+01  0.15842132D-02
   0.39900000D+01  0.15526149D-02
   0.40000000D+01  0.15216459D-02
   0.40100000D+01  0.14912943D-02
   0.40200000D+01  0.14615482D-02
   0.40300000D+01  0.14323955D-02
   0.40400000D+01  0.14038245D-02
   0.40500000D+01  0.13758233D-02
   0.40600000D+01  0.13483798D-02
   0.40700000D+01  0.13214823D-02
   0.40800000D+01  0.12951193D-02
